vector,latency,accuracy,mem
"[3, 1, 2, 1, 1, 4, 1, 0, 0]",0.5504088401794434,0.24961884319782257,2012.7
"[3, 1, 2, 1, 1, 4, 1, 0, 1]",0.5846123695373535,0.22882883250713348,2047.1
"[3, 1, 2, 1, 1, 4, 1, 1, 0]",0.5556008815765381,0.8422730565071106,2050.5
"[3, 1, 2, 1, 1, 4, 1, 1, 1]",0.5987098217010498,0.8440748453140259,1720.0
"[3, 1, 3, 0, 0, 0, 0, 0, 0]",0.5234701633453369,0.23257103562355042,2134.1
"[3, 1, 3, 0, 0, 0, 0, 0, 1]",0.588019609451294,0.21718642115592957,2126.9
"[3, 1, 3, 0, 0, 0, 0, 1, 0]",0.539581298828125,0.23007622361183167,2107.7
"[3, 1, 3, 0, 0, 0, 0, 1, 1]",0.5769970417022705,0.22065141797065735,2144.1
"[3, 1, 3, 0, 0, 0, 1, 0, 0]",0.5182735919952393,0.21774081885814667,2083.7
"[3, 1, 3, 0, 0, 0, 1, 0, 1]",0.5305881500244141,0.24130284786224365,2103.7
"[3, 1, 3, 0, 0, 0, 1, 1, 0]",0.5828633308410645,0.21995842456817627,2107.7
"[3, 1, 3, 0, 0, 0, 1, 1, 1]",0.537844181060791,0.2501732409000397,2134.9
"[3, 1, 3, 0, 0, 1, 0, 0, 0]",0.5880811214447021,0.23700623214244843,2035.9
"[3, 1, 3, 0, 0, 1, 0, 0, 1]",0.5728774070739746,0.23562023043632507,1720.0
"[3, 1, 3, 0, 0, 1, 0, 1, 0]",0.6155157089233398,0.24629244208335876,2023.1
"[3, 1, 3, 0, 0, 1, 0, 1, 1]",0.577416181564331,0.24255023896694183,2055.1
"[3, 1, 3, 0, 0, 1, 1, 0, 0]",0.5428411960601807,0.23409563302993774,2055.1
"[3, 1, 3, 0, 0, 1, 1, 0, 1]",0.5609652996063232,0.26209285855293274,2033.5
"[3, 1, 3, 0, 0, 1, 1, 1, 0]",0.5878221988677979,0.23742203414440155,2023.1
"[3, 1, 3, 0, 0, 1, 1, 1, 1]",0.5324931144714355,0.6015245914459229,2048.7
"[3, 1, 3, 0, 0, 2, 0, 0, 0]",0.5806629657745361,0.24227304756641388,2032.7
"[3, 1, 3, 0, 0, 2, 0, 0, 1]",0.5439984798431396,0.24074843525886536,2047.1
"[3, 1, 3, 0, 0, 2, 0, 1, 0]",0.5471940040588379,0.2444906383752823,2023.1
"[3, 1, 3, 0, 0, 2, 0, 1, 1]",0.5566813945770264,0.23173943161964417,1720.0
"[3, 1, 3, 0, 0, 2, 1, 0, 0]",0.568157434463501,0.23534303903579712,2043.9
"[3, 1, 3, 0, 0, 2, 1, 0, 1]",0.5483212471008301,0.2627858519554138,2047.1
"[3, 1, 3, 0, 0, 2, 1, 1, 0]",0.5281915664672852,0.24019403755664825,2050.3
"[3, 1, 3, 0, 0, 2, 1, 1, 1]",0.550098180770874,0.5014553070068359,2033.5
"[3, 1, 3, 0, 0, 3, 0, 0, 0]",0.5508532524108887,0.239362433552742,2053.5
"[3, 1, 3, 0, 0, 3, 0, 0, 1]",0.601595401763916,0.24532224237918854,2041.5
"[3, 1, 3, 0, 0, 3, 0, 1, 0]",0.5755569934844971,0.24989604949951172,1720.0
"[3, 1, 3, 0, 0, 3, 0, 1, 1]",0.5734748840332031,0.24393624067306519,1983.1
"[3, 1, 3, 0, 0, 3, 1, 0, 0]",0.6106879711151123,0.23354123532772064,2047.1
"[3, 1, 3, 0, 0, 3, 1, 0, 1]",0.5747966766357422,0.2529452443122864,2033.5
"[3, 1, 3, 0, 0, 3, 1, 1, 0]",0.5455667972564697,0.23728343844413757,2042.3
"[3, 1, 3, 0, 0, 3, 1, 1, 1]",0.6172080039978027,0.23645183444023132,2055.1
"[3, 1, 3, 0, 0, 4, 0, 0, 0]",0.5711667537689209,0.242688849568367,1720.0
"[3, 1, 3, 0, 0, 4, 0, 0, 1]",0.524266242980957,0.23562023043632507,1720.0
"[3, 1, 3, 0, 0, 4, 0, 1, 0]",0.5560595989227295,0.24241164326667786,2035.9
"[3, 1, 3, 0, 0, 4, 0, 1, 1]",0.5508887767791748,0.24421344697475433,2040.7
"[3, 1, 3, 0, 0, 4, 1, 0, 0]",0.519580602645874,0.23298683762550354,2040.7
"[3, 1, 3, 0, 0, 4, 1, 0, 1]",0.5549194812774658,0.2532224655151367,2047.1
"[3, 1, 3, 0, 0, 4, 1, 1, 0]",0.6180505752563477,0.24033263325691223,2047.1
"[3, 1, 3, 0, 0, 4, 1, 1, 1]",0.565718412399292,0.24144144356250763,2047.1
"[3, 1, 3, 0, 1, 0, 0, 0, 0]",0.6114118099212646,0.22619542479515076,2144.1
"[3, 1, 3, 0, 1, 0, 0, 0, 1]",0.525202751159668,0.22328482568264008,2144.1
"[3, 1, 3, 0, 1, 0, 0, 1, 0]",0.54471755027771,0.23021483421325684,2118.1
"[3, 1, 3, 0, 1, 0, 0, 1, 1]",0.6088743209838867,0.21621622145175934,2134.1
"[3, 1, 3, 0, 1, 0, 1, 0, 0]",0.5514473915100098,0.21635481715202332,2150.9
"[3, 1, 3, 0, 1, 0, 1, 0, 1]",0.546431303024292,0.24740125238895416,2131.7
"[3, 1, 3, 0, 1, 0, 1, 1, 0]",0.5426409244537354,0.2176022231578827,2118.1
"[3, 1, 3, 0, 1, 0, 1, 1, 1]",0.5483217239379883,0.2533610463142395,2105.3
"[3, 1, 3, 0, 1, 1, 0, 0, 0]",0.5554912090301514,0.23866944015026093,2047.1
"[3, 1, 3, 0, 1, 1, 0, 0, 1]",0.5420653820037842,0.23839223384857178,2012.7
"[3, 1, 3, 0, 1, 1, 0, 1, 0]",0.5830261707305908,0.24504505097866058,2032.7
"[3, 1, 3, 0, 1, 1, 0, 1, 1]",0.5558302402496338,0.2421344369649887,1984.7
"[3, 1, 3, 0, 1, 1, 1, 0, 0]",0.5559968948364258,0.23866944015026093,1720.0
"[3, 1, 3, 0, 1, 1, 1, 0, 1]",0.6125717163085938,0.267498254776001,2055.1
"[3, 1, 3, 0, 1, 1, 1, 1, 0]",0.5465223789215088,0.23950104415416718,2042.3
"[3, 1, 3, 0, 1, 1, 1, 1, 1]",0.5634655952453613,0.5430353283882141,2035.9
"[3, 1, 3, 0, 1, 2, 0, 0, 0]",0.5634396076202393,0.24393624067306519,2055.1
"[3, 1, 3, 0, 1, 2, 0, 0, 1]",0.5635614395141602,0.2360360324382782,2041.5
"[3, 1, 3, 0, 1, 2, 0, 1, 0]",0.552558183670044,0.2415800392627716,2058.3
"[3, 1, 3, 0, 1, 2, 0, 1, 1]",0.5558042526245117,0.23811504244804382,1720.0
"[3, 1, 3, 0, 1, 2, 1, 0, 0]",0.5611293315887451,0.23797643184661865,1720.0
"[3, 1, 3, 0, 1, 2, 1, 0, 1]",0.5315959453582764,0.2723492681980133,2048.7
"[3, 1, 3, 0, 1, 2, 1, 1, 0]",0.5594990253448486,0.2404712438583374,2023.1
"[3, 1, 3, 0, 1, 2, 1, 1, 1]",0.5750389099121094,0.33762994408607483,2048.7
"[3, 1, 3, 0, 1, 3, 0, 0, 0]",0.5509622097015381,0.24185724556446075,2032.7
"[3, 1, 3, 0, 1, 3, 0, 0, 1]",0.524482250213623,0.24074843525886536,2002.3
"[3, 1, 3, 0, 1, 3, 0, 1, 0]",0.5357387065887451,0.242688849568367,2033.5
"[3, 1, 3, 0, 1, 3, 0, 1, 1]",0.5502960681915283,0.242688849568367,1720.0
"[3, 1, 3, 0, 1, 3, 1, 0, 0]",0.5461306571960449,0.24088704586029053,2033.5
"[3, 1, 3, 0, 1, 3, 1, 0, 1]",0.5548865795135498,0.2521136403083801,2033.5
"[3, 1, 3, 0, 1, 3, 1, 1, 0]",0.6038780212402344,0.24033263325691223,2033.5
"[3, 1, 3, 0, 1, 3, 1, 1, 1]",0.6164460182189941,0.24255023896694183,2034.3
"[3, 1, 3, 0, 1, 4, 0, 0, 0]",0.5856583118438721,0.24255023896694183,2047.1
"[3, 1, 3, 0, 1, 4, 0, 0, 1]",0.612668514251709,0.23950104415416718,2040.7
"[3, 1, 3, 0, 1, 4, 0, 1, 0]",0.5643839836120605,0.24767844378948212,1720.0
"[3, 1, 3, 0, 1, 4, 0, 1, 1]",0.5612359046936035,0.23963963985443115,1720.0
"[3, 1, 3, 0, 1, 4, 1, 0, 0]",0.5461657047271729,0.23977823555469513,2031.1
"[3, 1, 3, 0, 1, 4, 1, 0, 1]",0.5596659183502197,0.24421344697475433,2034.3
"[3, 1, 3, 0, 1, 4, 1, 1, 0]",0.5496070384979248,0.24255023896694183,1720.0
"[3, 1, 3, 0, 1, 4, 1, 1, 1]",0.5356483459472656,0.2404712438583374,1987.9
"[3, 1, 3, 1, 0, 0, 0, 0, 0]",0.5286643505096436,0.234927237033844,2097.3
"[3, 1, 3, 1, 0, 0, 0, 0, 1]",0.5539281368255615,0.24504505097866058,2118.1
"[3, 1, 3, 1, 0, 0, 0, 1, 0]",0.6162617206573486,0.23700623214244843,2126.9
"[3, 1, 3, 1, 0, 0, 0, 1, 1]",0.5393366813659668,0.2449064403772354,2131.7
"[3, 1, 3, 1, 0, 0, 1, 0, 0]",0.5385680198669434,0.3032571077346802,2056.5
"[3, 1, 3, 1, 0, 0, 1, 0, 1]",0.5442090034484863,0.8012474179267883,2097.3
"[3, 1, 3, 1, 0, 0, 1, 1, 0]",0.5434534549713135,0.8127512335777283,2131.7
"[3, 1, 3, 1, 0, 0, 1, 1, 1]",0.5415351390838623,0.8040193915367126,2111.7
"[3, 1, 3, 1, 0, 1, 0, 0, 0]",0.5528597831726074,0.2415800392627716,2012.7
"[3, 1, 3, 1, 0, 1, 0, 0, 1]",0.5654687881469727,0.25045046210289,2063.9
"[3, 1, 3, 1, 0, 1, 0, 1, 0]",0.5449919700622559,0.24116423726081848,1720.0
"[3, 1, 3, 1, 0, 1, 0, 1, 1]",0.5650913715362549,0.23742203414440155,1720.0
"[3, 1, 3, 1, 0, 1, 1, 0, 0]",0.5544593334197998,0.24227304756641388,2027.9
"[3, 1, 3, 1, 0, 1, 1, 0, 1]",0.5646793842315674,0.255024254322052,2020.7
"[3, 1, 3, 1, 0, 1, 1, 1, 0]",0.5974729061126709,0.24365904927253723,2058.3
"[3, 1, 3, 1, 0, 1, 1, 1, 1]",0.6160321235656738,0.8458766341209412,2039.1
"[3, 1, 3, 1, 0, 2, 0, 0, 0]",0.6122293472290039,0.24130284786224365,1999.1
"[3, 1, 3, 1, 0, 2, 0, 0, 1]",0.5469970703125,0.2421344369649887,1979.9
"[3, 1, 3, 1, 0, 2, 0, 1, 0]",0.5464675426483154,0.24171863496303558,2042.3
"[3, 1, 3, 1, 0, 2, 0, 1, 1]",0.5565893650054932,0.24019403755664825,1720.0
"[3, 1, 3, 1, 0, 2, 1, 0, 0]",0.5790629386901855,0.23853084444999695,2040.7
"[3, 1, 3, 1, 0, 2, 1, 0, 1]",0.541750431060791,0.24310463666915894,1720.0
"[3, 1, 3, 1, 0, 2, 1, 1, 0]",0.5892932415008545,0.23894663155078888,2019.1
"[3, 1, 3, 1, 0, 2, 1, 1, 1]",0.5589547157287598,0.8458766341209412,2055.1
"[3, 1, 3, 1, 0, 3, 0, 0, 0]",0.5759866237640381,0.23700623214244843,2042.3
"[3, 1, 3, 1, 0, 3, 0, 0, 1]",0.5461664199829102,0.2437976449728012,2050.3
"[3, 1, 3, 1, 0, 3, 0, 1, 0]",0.5448687076568604,0.24005544185638428,1720.0
"[3, 1, 3, 1, 0, 3, 0, 1, 1]",0.544628381729126,0.23534303903579712,1720.0
"[3, 1, 3, 1, 0, 3, 1, 0, 0]",0.5777890682220459,0.23742203414440155,1720.0
"[3, 1, 3, 1, 0, 3, 1, 0, 1]",0.5622036457061768,0.2437976449728012,2023.1
"[3, 1, 3, 1, 0, 3, 1, 1, 0]",0.554603099822998,0.24227304756641388,2076.7
"[3, 1, 3, 1, 0, 3, 1, 1, 1]",0.5840446949005127,0.8392238616943359,2040.7
"[3, 1, 3, 1, 0, 4, 0, 0, 0]",0.5906805992126465,0.2382536381483078,2035.9
"[3, 1, 3, 1, 0, 4, 0, 0, 1]",0.6000721454620361,0.24338184297084808,2040.7
"[3, 1, 3, 1, 0, 4, 0, 1, 0]",0.5571720600128174,0.24144144356250763,2040.7
"[3, 1, 3, 1, 0, 4, 0, 1, 1]",0.5611002445220947,0.2404712438583374,1720.0
"[3, 1, 3, 1, 0, 4, 1, 0, 0]",0.5662102699279785,0.23783783614635468,2032.7
"[3, 1, 3, 1, 0, 4, 1, 0, 1]",0.5688717365264893,0.24171863496303558,2043.9
"[3, 1, 3, 1, 0, 4, 1, 1, 0]",0.6311080455780029,0.24282744526863098,2047.1
"[3, 1, 3, 1, 0, 4, 1, 1, 1]",0.5650112628936768,0.8397782444953918,2040.7
"[3, 1, 3, 1, 1, 0, 0, 0, 0]",0.5431950092315674,0.23783783614635468,2069.3
"[3, 1, 3, 1, 1, 0, 0, 0, 1]",0.5662660598754883,0.24629244208335876,2131.7
"[3, 1, 3, 1, 1, 0, 0, 1, 0]",0.5354671478271484,0.24532224237918854,2097.3
"[3, 1, 3, 1, 1, 0, 0, 1, 1]",0.5399463176727295,0.23908524215221405,2110.9
"[3, 1, 3, 1, 1, 0, 1, 0, 0]",0.583716869354248,0.23520442843437195,2107.7
"[3, 1, 3, 1, 1, 0, 1, 0, 1]",0.5398015975952148,0.22577962279319763,2150.9
"[3, 1, 3, 1, 1, 0, 1, 1, 0]",0.5385982990264893,0.8273042440414429,2117.3
"[3, 1, 3, 1, 1, 0, 1, 1, 1]",0.5447103977203369,0.8723492622375488,2144.1
"[3, 1, 3, 1, 1, 1, 0, 0, 0]",0.5581099987030029,0.24074843525886536,2066.3
"[3, 1, 3, 1, 1, 1, 0, 0, 1]",0.5605549812316895,0.24005544185638428,1720.0
"[3, 1, 3, 1, 1, 1, 0, 1, 0]",0.5970015525817871,0.2388080358505249,2055.1
"[3, 1, 3, 1, 1, 1, 0, 1, 1]",0.5397653579711914,0.23853084444999695,2004.7
"[3, 1, 3, 1, 1, 1, 1, 0, 0]",0.5966925621032715,0.23063063621520996,2032.7
"[3, 1, 3, 1, 1, 1, 1, 0, 1]",0.5865182876586914,0.22772002220153809,2012.7
"[3, 1, 3, 1, 1, 1, 1, 1, 0]",0.5530142784118652,0.847817063331604,2047.1
"[3, 1, 3, 1, 1, 1, 1, 1, 1]",0.5591697692871094,0.8363132476806641,2026.3
"[3, 1, 3, 1, 1, 2, 0, 0, 0]",0.5963420867919922,0.234927237033844,1720.0
"[3, 1, 3, 1, 1, 2, 0, 0, 1]",0.5557525157928467,0.23672904074192047,1720.0
"[3, 1, 3, 1, 1, 2, 0, 1, 0]",0.541050910949707,0.23700623214244843,2035.9
"[3, 1, 3, 1, 1, 2, 0, 1, 1]",0.5603878498077393,0.2371448427438736,2043.9
"[3, 1, 3, 1, 1, 2, 1, 0, 0]",0.5546619892120361,0.2327096313238144,1720.0
"[3, 1, 3, 1, 1, 2, 1, 0, 1]",0.5564529895782471,0.22661122679710388,1984.7
"[3, 1, 3, 1, 1, 2, 1, 1, 0]",0.5631773471832275,0.8522522449493408,2032.7
"[3, 1, 3, 1, 1, 2, 1, 1, 1]",0.5676984786987305,0.8363132476806641,2027.9
"[3, 1, 3, 1, 1, 3, 0, 0, 0]",0.5763752460479736,0.23229382932186127,2055.1
"[3, 1, 3, 1, 1, 3, 0, 0, 1]",0.5359251499176025,0.24338184297084808,2047.1
"[3, 1, 3, 1, 1, 3, 0, 1, 0]",0.535362720489502,0.23562023043632507,2047.1
"[3, 1, 3, 1, 1, 3, 0, 1, 1]",0.578010082244873,0.24573804438114166,2002.3
"[3, 1, 3, 1, 1, 3, 1, 0, 0]",0.6098909378051758,0.22661122679710388,2048.7
"[3, 1, 3, 1, 1, 3, 1, 0, 1]",0.5668792724609375,0.22772002220153809,1720.0
"[3, 1, 3, 1, 1, 3, 1, 1, 0]",0.5812230110168457,0.8403326272964478,2033.5
"[3, 1, 3, 1, 1, 3, 1, 1, 1]",0.5580892562866211,0.8433818221092224,2040.7
"[3, 1, 3, 1, 1, 4, 0, 0, 0]",0.5956430435180664,0.24296604096889496,2019.1
"[3, 1, 3, 1, 1, 4, 0, 0, 1]",0.5315127372741699,0.2444906383752823,2066.3
"[3, 1, 3, 1, 1, 4, 0, 1, 0]",0.5331511497497559,0.23562023043632507,1981.0
"[3, 1, 3, 1, 1, 4, 0, 1, 1]",0.5787451267242432,0.23617464303970337,2055.1
"[3, 1, 3, 1, 1, 4, 1, 0, 0]",0.5643837451934814,0.23617464303970337,1720.0
"[3, 1, 3, 1, 1, 4, 1, 0, 1]",0.5594151020050049,0.23562023043632507,2055.1
"[3, 1, 3, 1, 1, 4, 1, 1, 0]",0.5505478382110596,0.8410256505012512,1720.0
"[3, 1, 3, 1, 1, 4, 1, 1, 1]",0.5587289333343506,0.8433818221092224,2048.7
"[3, 1, 4, 0, 0, 0, 0, 0, 0]",0.5216236114501953,0.23354123532772064,2077.3
"[3, 1, 4, 0, 0, 0, 0, 0, 1]",0.5171689987182617,0.21829521656036377,2144.1
"[3, 1, 4, 0, 0, 0, 0, 1, 0]",0.6062021255493164,0.2281358242034912,2144.1
"[3, 1, 4, 0, 0, 0, 0, 1, 1]",0.5361137390136719,0.21898822486400604,2077.3
"[3, 1, 4, 0, 0, 0, 1, 0, 0]",0.5294709205627441,0.21635481715202332,2134.9
"[3, 1, 4, 0, 0, 0, 1, 0, 1]",0.5394744873046875,0.2467082440853119,2117.3
"[3, 1, 4, 0, 0, 0, 1, 1, 0]",0.5899975299835205,0.21233540773391724,2103.7
"[3, 1, 4, 0, 0, 0, 1, 1, 1]",0.5392618179321289,0.2460152506828308,2134.9
"[3, 1, 4, 0, 0, 1, 0, 0, 0]",0.5416672229766846,0.239362433552742,2023.1
"[3, 1, 4, 0, 0, 1, 0, 0, 1]",0.5600812435150146,0.239362433552742,1720.0
"[3, 1, 4, 0, 0, 1, 0, 1, 0]",0.559912919998169,0.2437976449728012,1983.1
"[3, 1, 4, 0, 0, 1, 0, 1, 1]",0.6293411254882812,0.23700623214244843,1720.0
"[3, 1, 4, 0, 0, 1, 1, 0, 0]",0.564232587814331,0.23409563302993774,2040.7
"[3, 1, 4, 0, 0, 1, 1, 0, 1]",0.5489819049835205,0.259598046541214,2050.3
"[3, 1, 4, 0, 0, 1, 1, 1, 0]",0.5814106464385986,0.23894663155078888,2050.3
"[3, 1, 4, 0, 0, 1, 1, 1, 1]",0.524500846862793,0.5442827343940735,2040.7
"[3, 1, 4, 0, 0, 2, 0, 0, 0]",0.5572092533111572,0.24185724556446075,1720.0
"[3, 1, 4, 0, 0, 2, 0, 0, 1]",0.5482223033905029,0.2399168461561203,2033.5
"[3, 1, 4, 0, 0, 2, 0, 1, 0]",0.5478196144104004,0.24338184297084808,1720.0
"[3, 1, 4, 0, 0, 2, 0, 1, 1]",0.5745916366577148,0.2410256415605545,2019.1
"[3, 1, 4, 0, 0, 2, 1, 0, 0]",0.5324854850769043,0.23839223384857178,2033.5
"[3, 1, 4, 0, 0, 2, 1, 0, 1]",0.5726425647735596,0.26361745595932007,2012.7
"[3, 1, 4, 0, 0, 2, 1, 1, 0]",0.5357184410095215,0.2338184267282486,1720.0
"[3, 1, 4, 0, 0, 2, 1, 1, 1]",0.5559966564178467,0.541094958782196,1999.1
"[3, 1, 4, 0, 0, 3, 0, 0, 0]",0.5327980518341064,0.23839223384857178,2047.1
"[3, 1, 4, 0, 0, 3, 0, 0, 1]",0.5548274517059326,0.24684683978557587,2050.3
"[3, 1, 4, 0, 0, 3, 0, 1, 0]",0.5430312156677246,0.2483714520931244,1975.1
"[3, 1, 4, 0, 0, 3, 0, 1, 1]",0.5772509574890137,0.24559944868087769,2047.1
"[3, 1, 4, 0, 0, 3, 1, 0, 0]",0.565521240234375,0.23783783614635468,2040.7
"[3, 1, 4, 0, 0, 3, 1, 0, 1]",0.5318493843078613,0.25751906633377075,1971.9
"[3, 1, 4, 0, 0, 3, 1, 1, 0]",0.5932958126068115,0.2437976449728012,2040.7
"[3, 1, 4, 0, 0, 3, 1, 1, 1]",0.5648388862609863,0.24393624067306519,2048.7
"[3, 1, 4, 0, 0, 4, 0, 0, 0]",0.5931854248046875,0.23908524215221405,2047.1
"[3, 1, 4, 0, 0, 4, 0, 0, 1]",0.5717158317565918,0.2443520426750183,2040.7
"[3, 1, 4, 0, 0, 4, 0, 1, 0]",0.5430772304534912,0.24393624067306519,2019.1
"[3, 1, 4, 0, 0, 4, 0, 1, 1]",0.6200907230377197,0.23783783614635468,2019.1
"[3, 1, 4, 0, 0, 4, 1, 0, 0]",0.5430662631988525,0.23617464303970337,1975.1
"[3, 1, 4, 0, 0, 4, 1, 0, 1]",0.5708270072937012,0.26029106974601746,2033.5
"[3, 1, 4, 0, 0, 4, 1, 1, 0]",0.5751316547393799,0.24130284786224365,2050.3
"[3, 1, 4, 0, 0, 4, 1, 1, 1]",0.5749292373657227,0.23797643184661865,1971.9
"[3, 1, 4, 0, 1, 0, 0, 0, 0]",0.598463773727417,0.23478864133358002,2118.1
"[3, 1, 4, 0, 1, 0, 0, 0, 1]",0.5252227783203125,0.21787941455841064,2134.1
"[3, 1, 4, 0, 1, 0, 0, 1, 0]",0.5349452495574951,0.22661122679710388,2072.5
"[3, 1, 4, 0, 1, 0, 0, 1, 1]",0.5383939743041992,0.21718642115592957,2125.3
"[3, 1, 4, 0, 1, 0, 1, 0, 0]",0.530834436416626,0.21330560743808746,2077.3
"[3, 1, 4, 0, 1, 0, 1, 0, 1]",0.5709452629089355,0.2501732409000397,2139.7
"[3, 1, 4, 0, 1, 0, 1, 1, 0]",0.5276598930358887,0.21787941455841064,2105.3
"[3, 1, 4, 0, 1, 0, 1, 1, 1]",0.5716378688812256,0.25419265031814575,2134.9
"[3, 1, 4, 0, 1, 1, 0, 0, 0]",0.5573995113372803,0.2465696483850479,2032.7
"[3, 1, 4, 0, 1, 1, 0, 0, 1]",0.54720139503479,0.234927237033844,2047.1
"[3, 1, 4, 0, 1, 1, 0, 1, 0]",0.5517377853393555,0.23977823555469513,2019.1
"[3, 1, 4, 0, 1, 1, 0, 1, 1]",0.5816106796264648,0.23977823555469513,1720.0
"[3, 1, 4, 0, 1, 1, 1, 0, 0]",0.5633022785186768,0.23631323873996735,2033.5
"[3, 1, 4, 0, 1, 1, 1, 0, 1]",0.5742151737213135,0.2796950936317444,2014.3
"[3, 1, 4, 0, 1, 1, 1, 1, 0]",0.536914587020874,0.2421344369649887,2019.1
"[3, 1, 4, 0, 1, 1, 1, 1, 1]",0.5873136520385742,0.5088011026382446,2032.7
"[3, 1, 4, 0, 1, 2, 0, 0, 0]",0.5753710269927979,0.2461538463830948,2055.1
"[3, 1, 4, 0, 1, 2, 0, 0, 1]",0.6106960773468018,0.23589743673801422,2033.5
"[3, 1, 4, 0, 1, 2, 0, 1, 0]",0.5453557968139648,0.24005544185638428,1720.0
"[3, 1, 4, 0, 1, 2, 0, 1, 1]",0.5406198501586914,0.2382536381483078,2012.7
"[3, 1, 4, 0, 1, 2, 1, 0, 0]",0.5512020587921143,0.2376992404460907,2023.1
"[3, 1, 4, 0, 1, 2, 1, 0, 1]",0.5488743782043457,0.2733194828033447,2019.1
"[3, 1, 4, 0, 1, 2, 1, 1, 0]",0.5566051006317139,0.2437976449728012,2040.7
"[3, 1, 4, 0, 1, 2, 1, 1, 1]",0.5803699493408203,0.49521830677986145,1720.0
"[3, 1, 4, 0, 1, 3, 0, 0, 0]",0.5426445007324219,0.24282744526863098,2063.1
"[3, 1, 4, 0, 1, 3, 0, 0, 1]",0.554326057434082,0.2437976449728012,2040.7
"[3, 1, 4, 0, 1, 3, 0, 1, 0]",0.5440356731414795,0.2449064403772354,1720.0
"[3, 1, 4, 0, 1, 3, 0, 1, 1]",0.5449850559234619,0.24310463666915894,1720.0
"[3, 1, 4, 0, 1, 3, 1, 0, 0]",0.5325243473052979,0.2382536381483078,2066.3
"[3, 1, 4, 0, 1, 3, 1, 0, 1]",0.5493612289428711,0.24920305609703064,2012.7
"[3, 1, 4, 0, 1, 3, 1, 1, 0]",0.6054928302764893,0.24074843525886536,2055.1
"[3, 1, 4, 0, 1, 3, 1, 1, 1]",0.5505340099334717,0.23520442843437195,2034.3
"[3, 1, 4, 0, 1, 4, 0, 0, 0]",0.5387756824493408,0.24559944868087769,2041.5
"[3, 1, 4, 0, 1, 4, 0, 0, 1]",0.5605578422546387,0.23853084444999695,2050.3
"[3, 1, 4, 0, 1, 4, 0, 1, 0]",0.546851396560669,0.2489258497953415,2047.1
"[3, 1, 4, 0, 1, 4, 0, 1, 1]",0.5582137107849121,0.2461538463830948,2040.7
"[3, 1, 4, 0, 1, 4, 1, 0, 0]",0.5577702522277832,0.23562023043632507,2050.3
"[3, 1, 4, 0, 1, 4, 1, 0, 1]",0.5426092147827148,0.2537768483161926,2033.5
"[3, 1, 4, 0, 1, 4, 1, 1, 0]",0.5615713596343994,0.24365904927253723,2047.1
"[3, 1, 4, 0, 1, 4, 1, 1, 1]",0.5972616672515869,0.2399168461561203,1720.0
"[3, 1, 4, 1, 0, 0, 0, 0, 0]",0.5279068946838379,0.2360360324382782,2117.3
"[3, 1, 4, 1, 0, 0, 0, 0, 1]",0.5526752471923828,0.24282744526863098,2086.9
"[3, 1, 4, 1, 0, 0, 0, 1, 0]",0.5306260585784912,0.24060983955860138,2118.1
"[3, 1, 4, 1, 0, 0, 0, 1, 1]",0.5430052280426025,0.2449064403772354,2123.7
"[3, 1, 4, 1, 0, 0, 1, 0, 0]",0.5444164276123047,0.28773388266563416,2144.1
"[3, 1, 4, 1, 0, 0, 1, 0, 1]",0.5899112224578857,0.7965350151062012,2126.9
"[3, 1, 4, 1, 0, 0, 1, 1, 0]",0.5448040962219238,0.8164933919906616,2123.3
"[3, 1, 4, 1, 0, 0, 1, 1, 1]",0.5577409267425537,0.8016632199287415,2117.3
"[3, 1, 4, 1, 0, 1, 0, 0, 0]",0.5521869659423828,0.23783783614635468,2040.7
"[3, 1, 4, 1, 0, 1, 0, 0, 1]",0.5547201633453369,0.2404712438583374,2032.7
"[3, 1, 4, 1, 0, 1, 0, 1, 0]",0.5295262336730957,0.24587664008140564,1720.0
"[3, 1, 4, 1, 0, 1, 0, 1, 1]",0.559863805770874,0.23728343844413757,2040.7
"[3, 1, 4, 1, 0, 1, 1, 0, 0]",0.5592010021209717,0.24407485127449036,1720.0
"[3, 1, 4, 1, 0, 1, 1, 0, 1]",0.5365450382232666,0.24823284149169922,2019.1
"[3, 1, 4, 1, 0, 1, 1, 1, 0]",0.5685582160949707,0.2376992404460907,2042.3
"[3, 1, 4, 1, 0, 1, 1, 1, 1]",0.5640764236450195,0.8458766341209412,2033.5
"[3, 1, 4, 1, 0, 2, 0, 0, 0]",0.5568017959594727,0.23520442843437195,2040.7
"[3, 1, 4, 1, 0, 2, 0, 0, 1]",0.578911542892456,0.24185724556446075,2039.1
"[3, 1, 4, 1, 0, 2, 0, 1, 0]",0.5668580532073975,0.2360360324382782,1720.0
"[3, 1, 4, 1, 0, 2, 0, 1, 1]",0.613849401473999,0.23562023043632507,2047.1
"[3, 1, 4, 1, 0, 2, 1, 0, 0]",0.5538616180419922,0.24199584126472473,2040.7
"[3, 1, 4, 1, 0, 2, 1, 0, 1]",0.5491938591003418,0.24767844378948212,2039.1
"[3, 1, 4, 1, 0, 2, 1, 1, 0]",0.5536789894104004,0.24352043867111206,1720.0
"[3, 1, 4, 1, 0, 2, 1, 1, 1]",0.5500359535217285,0.8458766341209412,2039.1
"[3, 1, 4, 1, 0, 3, 0, 0, 0]",0.5434615612030029,0.23963963985443115,2023.1
